,State,Year,Quarter,District,RegisteredUser
7219,odisha,2022,3,balangir district,353484
7220,odisha,2022,3,baleshwar district,812109
7221,odisha,2022,3,puri district,627710
7222,odisha,2022,3,sonepur district,140448
7223,odisha,2022,3,khordha district,2025108
7224,odisha,2022,3,boudh district,86776
7225,odisha,2022,3,gajapati district,111136
7226,odisha,2022,3,nayagarh district,290094
7227,odisha,2022,3,nabarangpur district,131269
7228,odisha,2022,3,kendrapara district,428410
7229,odisha,2022,3,cuttack district,1135881
7230,odisha,2022,2,rayagada district,211140
7231,odisha,2022,2,koraput district,237081
7232,odisha,2022,2,malkangiri district,84884
7233,odisha,2022,2,sambalpur district,356271
7234,odisha,2022,2,kalahandi district,299472
7235,odisha,2022,2,anugul district,440242
7236,odisha,2022,2,ganjam district,999398
7237,odisha,2022,2,jajapur district,672209
7238,odisha,2022,2,bargarh district,304554
7239,odisha,2022,2,dhenkanal district,353317
7240,odisha,2022,2,bhadrak district,507695
7241,odisha,2022,2,nuapada district,101852
7242,odisha,2022,2,kendujhar district,496154
7243,odisha,2022,2,mayurbhanj district,451049
7244,odisha,2022,2,jharsuguda district,247348
7245,odisha,2022,2,kandhamal district,117216
7246,odisha,2022,2,deogarh district,53242
7247,odisha,2022,2,sundargarh district,625606
7248,odisha,2022,2,jagatsinghapur district,414004
7249,odisha,2022,2,balangir district,335510
7250,odisha,2022,2,baleshwar district,769737
7251,odisha,2022,2,puri district,595694
7252,odisha,2022,2,sonepur district,133295
7253,odisha,2022,2,khordha district,1924289
7254,odisha,2022,2,boudh district,82326
7255,odisha,2022,2,gajapati district,105268
7256,odisha,2022,2,nayagarh district,274898
7257,odisha,2022,2,nabarangpur district,124828
7258,odisha,2022,2,kendrapara district,406125
7259,odisha,2022,2,cuttack district,1077286
7260,odisha,2022,1,rayagada district,199745
7261,odisha,2022,1,koraput district,224651
7262,odisha,2022,1,malkangiri district,80251
7263,odisha,2022,1,sambalpur district,337359
7264,odisha,2022,1,kalahandi district,282939
7265,odisha,2022,1,anugul district,416483
7266,odisha,2022,1,ganjam district,946066
7267,odisha,2022,1,jajapur district,636291
7268,odisha,2022,1,bargarh district,288188
7269,odisha,2022,1,dhenkanal district,334288
7270,odisha,2022,1,bhadrak district,481063
7271,odisha,2022,1,nuapada district,96377
7272,odisha,2022,1,kendujhar district,469295
7273,odisha,2022,1,mayurbhanj district,426398
7274,odisha,2022,1,jharsuguda district,234082
7275,odisha,2022,1,kandhamal district,110888
7276,odisha,2022,1,deogarh district,50320
7277,odisha,2022,1,sundargarh district,592346
7278,odisha,2022,1,jagatsinghapur district,392154
7279,odisha,2022,1,balangir district,317138
7280,odisha,2022,1,baleshwar district,728990
7281,odisha,2022,1,puri district,564442
7282,odisha,2022,1,sonepur district,125997
7283,odisha,2022,1,khordha district,1827307
7284,odisha,2022,1,boudh district,77892
7285,odisha,2022,1,gajapati district,99565
7286,odisha,2022,1,nayagarh district,260324
7287,odisha,2022,1,nabarangpur district,117939
7288,odisha,2022,1,kendrapara district,384475
7289,odisha,2022,1,cuttack district,1021526
7290,odisha,2022,4,rayagada district,233250
7291,odisha,2022,4,koraput district,260639
7292,odisha,2022,4,malkangiri district,93093
7293,odisha,2022,4,sambalpur district,392612
7294,odisha,2022,4,kalahandi district,330196
7295,odisha,2022,4,anugul district,486514
7296,odisha,2022,4,ganjam district,1105095
7297,odisha,2022,4,jajapur district,743948
7298,odisha,2022,4,bargarh district,334060
7299,odisha,2022,4,dhenkanal district,389751
7300,odisha,2022,4,bhadrak district,560896
7301,odisha,2022,4,nuapada district,111771
7302,odisha,2022,4,kendujhar district,547019
7303,odisha,2022,4,mayurbhanj district,495920
7304,odisha,2022,4,jharsuguda district,273411
7305,odisha,2022,4,kandhamal district,129217
7306,odisha,2022,4,deogarh district,58213
7307,odisha,2022,4,sundargarh district,689753
7308,odisha,2022,4,jagatsinghapur district,457355
7309,odisha,2022,4,balangir district,369088
7310,odisha,2022,4,baleshwar district,850800
7311,odisha,2022,4,puri district,657668
7312,odisha,2022,4,sonepur district,146518
7313,odisha,2022,4,khordha district,2124474
7314,odisha,2022,4,boudh district,90477
7315,odisha,2022,4,gajapati district,116235
7316,odisha,2022,4,nayagarh district,303718
7317,odisha,2022,4,nabarangpur district,136384
7318,odisha,2022,4,kendrapara district,448239
7319,odisha,2022,4,cuttack district,1190925
7320,haryana,2019,3,yamunanagar district,143922
7321,haryana,2019,3,sonipat district,261554
7322,haryana,2019,3,jind district,154136
7323,haryana,2019,3,rohtak district,190137
7324,haryana,2019,3,faridabad district,792884
7325,haryana,2019,3,mahendragarh district,144934
7326,haryana,2019,3,hisar district,308179
7327,haryana,2019,3,karnal district,230603
7328,haryana,2019,3,fatehabad district,124153
7329,haryana,2019,3,palwal district,188217
7330,haryana,2019,3,charkhi dadri district,47499
7331,haryana,2019,3,ambala district,176487
7332,haryana,2019,3,rewari district,266893
7333,haryana,2019,3,panchkula district,134405
7334,haryana,2019,3,bhiwani district,168827
7335,haryana,2019,3,sirsa district,179271
7336,haryana,2019,3,mewat district,129646
7337,haryana,2019,3,panipat district,235346
7338,haryana,2019,3,gurugram district,1447473
7339,haryana,2019,3,kaithal district,123358
7340,haryana,2019,3,kurukshetra district,150733
7341,haryana,2019,3,jhajjar district,185095
7342,haryana,2019,2,yamunanagar district,128212
7343,haryana,2019,2,sonipat district,230883
7344,haryana,2019,2,jind district,138962
7345,haryana,2019,2,rohtak district,169372
7346,haryana,2019,2,faridabad district,716593
7347,haryana,2019,2,mahendragarh district,127605
7348,haryana,2019,2,hisar district,277720
7349,haryana,2019,2,karnal district,204255
7350,haryana,2019,2,fatehabad district,112543
7351,haryana,2019,2,palwal district,165665
7352,haryana,2019,2,charkhi dadri district,42051
7353,haryana,2019,2,ambala district,157049
7354,haryana,2019,2,rewari district,238349
7355,haryana,2019,2,panchkula district,120567
7356,haryana,2019,2,bhiwani district,151200
7357,haryana,2019,2,sirsa district,163468
7358,haryana,2019,2,mewat district,111194
7359,haryana,2019,2,panipat district,208172
7360,haryana,2019,2,gurugram district,1307319
7361,haryana,2019,2,kaithal district,110900
7362,haryana,2019,2,kurukshetra district,132749
7363,haryana,2019,2,jhajjar district,163202
7364,haryana,2019,1,yamunanagar district,111935
7365,haryana,2019,1,sonipat district,199593
7366,haryana,2019,1,jind district,121923
7367,haryana,2019,1,rohtak district,147392
7368,haryana,2019,1,faridabad district,634024
7369,haryana,2019,1,mahendragarh district,109746
7370,haryana,2019,1,hisar district,245236
7371,haryana,2019,1,karnal district,177042
7372,haryana,2019,1,fatehabad district,101001
7373,haryana,2019,1,palwal district,141953
7374,haryana,2019,1,charkhi dadri district,35788
7375,haryana,2019,1,ambala district,136012
7376,haryana,2019,1,rewari district,207051
7377,haryana,2019,1,panchkula district,105044
7378,haryana,2019,1,bhiwani district,132014
7379,haryana,2019,1,sirsa district,146936
7380,haryana,2019,1,mewat district,92292
7381,haryana,2019,1,panipat district,181548
7382,haryana,2019,1,gurugram district,1159832
7383,haryana,2019,1,kaithal district,97311
7384,haryana,2019,1,kurukshetra district,115295
7385,haryana,2019,1,jhajjar district,139799
7386,haryana,2019,4,yamunanagar district,159678
7387,haryana,2019,4,sonipat district,291479
7388,haryana,2019,4,jind district,170946
7389,haryana,2019,4,rohtak district,209750
7390,haryana,2019,4,faridabad district,862595
7391,haryana,2019,4,mahendragarh district,162341
7392,haryana,2019,4,hisar district,339753
7393,haryana,2019,4,karnal district,255280
7394,haryana,2019,4,fatehabad district,137065
7395,haryana,2019,4,palwal district,209434
7396,haryana,2019,4,charkhi dadri district,52964
7397,haryana,2019,4,ambala district,194413
7398,haryana,2019,4,rewari district,294161
7399,haryana,2019,4,panchkula district,147023
7400,haryana,2019,4,bhiwani district,187294
7401,haryana,2019,4,sirsa district,196540
7402,haryana,2019,4,mewat district,149894
7403,haryana,2019,4,panipat district,262435
7404,haryana,2019,4,gurugram district,1574240
7405,haryana,2019,4,kaithal district,136563
7406,haryana,2019,4,kurukshetra district,166454
7407,haryana,2019,4,jhajjar district,206377
7408,haryana,2020,3,yamunanagar district,221375
7409,haryana,2020,3,sonipat district,402001
7410,haryana,2020,3,jind district,232549
7411,haryana,2020,3,rohtak district,280325
7412,haryana,2020,3,faridabad district,1094570
7413,haryana,2020,3,mahendragarh district,225580
7414,haryana,2020,3,hisar district,453910
7415,haryana,2020,3,karnal district,344289
7416,haryana,2020,3,fatehabad district,184755
7417,haryana,2020,3,palwal district,285223
7418,haryana,2020,3,charkhi dadri district,74479
7419,haryana,2020,3,ambala district,262146
7420,haryana,2020,3,rewari district,388025
7421,haryana,2020,3,panchkula district,191215
7422,haryana,2020,3,bhiwani district,255889
7423,haryana,2020,3,sirsa district,266572
7424,haryana,2020,3,mewat district,234889
7425,haryana,2020,3,panipat district,357830
7426,haryana,2020,3,gurugram district,1949331
7427,haryana,2020,3,kaithal district,185714
7428,haryana,2020,3,kurukshetra district,223297
7429,haryana,2020,3,jhajjar district,284852
7430,haryana,2020,2,yamunanagar district,200549
7431,haryana,2020,2,sonipat district,362890
7432,haryana,2020,2,jind district,211019
7433,haryana,2020,2,rohtak district,254647
7434,haryana,2020,2,faridabad district,1010271
7435,haryana,2020,2,mahendragarh district,203682
7436,haryana,2020,2,hisar district,417164
7437,haryana,2020,2,karnal district,313828
7438,haryana,2020,2,fatehabad district,168959
7439,haryana,2020,2,palwal district,259528
7440,haryana,2020,2,charkhi dadri district,67004
7441,haryana,2020,2,ambala district,239160
7442,haryana,2020,2,rewari district,354024
7443,haryana,2020,2,panchkula district,175646
7444,haryana,2020,2,bhiwani district,232402
7445,haryana,2020,2,sirsa district,242506
7446,haryana,2020,2,mewat district,205921
7447,haryana,2020,2,panipat district,324833
7448,haryana,2020,2,gurugram district,1809777
7449,haryana,2020,2,kaithal district,168699
7450,haryana,2020,2,kurukshetra district,203788
7451,haryana,2020,2,jhajjar district,256581
7452,haryana,2020,1,yamunanagar district,178961
7453,haryana,2020,1,sonipat district,325111
7454,haryana,2020,1,jind district,190347
7455,haryana,2020,1,rohtak district,231317
7456,haryana,2020,1,faridabad district,935992
7457,haryana,2020,1,mahendragarh district,181158
7458,haryana,2020,1,hisar district,382469
7459,haryana,2020,1,karnal district,283270
7460,haryana,2020,1,fatehabad district,152969
7461,haryana,2020,1,palwal district,233542
7462,haryana,2020,1,charkhi dadri district,59348
7463,haryana,2020,1,ambala district,215379
7464,haryana,2020,1,rewari district,323001
7465,haryana,2020,1,panchkula district,160534
7466,haryana,2020,1,bhiwani district,208228
7467,haryana,2020,1,sirsa district,219623
7468,haryana,2020,1,mewat district,176392
7469,haryana,2020,1,panipat district,293916
7470,haryana,2020,1,gurugram district,1700505
7471,haryana,2020,1,kaithal district,151832
7472,haryana,2020,1,kurukshetra district,184817
7473,haryana,2020,1,jhajjar district,230059
7474,haryana,2020,4,yamunanagar district,242753
7475,haryana,2020,4,sonipat district,441088
7476,haryana,2020,4,jind district,254452
7477,haryana,2020,4,rohtak district,305922
7478,haryana,2020,4,faridabad district,1182635
7479,haryana,2020,4,mahendragarh district,245723
7480,haryana,2020,4,hisar district,490971
7481,haryana,2020,4,karnal district,374733
7482,haryana,2020,4,fatehabad district,200390
7483,haryana,2020,4,palwal district,310698
7484,haryana,2020,4,charkhi dadri district,81772
7485,haryana,2020,4,ambala district,285566
7486,haryana,2020,4,rewari district,421106
7487,haryana,2020,4,panchkula district,207622
7488,haryana,2020,4,bhiwani district,279824
7489,haryana,2020,4,sirsa district,289231
7490,haryana,2020,4,mewat district,260584
7491,haryana,2020,4,panipat district,391952
7492,haryana,2020,4,gurugram district,2104240
7493,haryana,2020,4,kaithal district,202911
7494,haryana,2020,4,kurukshetra district,242556
7495,haryana,2020,4,jhajjar district,313144
7496,haryana,2018,3,yamunanagar district,77303
7497,haryana,2018,3,sonipat district,132705
7498,haryana,2018,3,jind district,84500
7499,haryana,2018,3,rohtak district,101649
7500,haryana,2018,3,faridabad district,383316
7501,haryana,2018,3,mahendragarh district,74545
7502,haryana,2018,3,hisar district,176380
7503,haryana,2018,3,karnal district,121471
7504,haryana,2018,3,fatehabad district,75108
7505,haryana,2018,3,palwal district,81688
7506,haryana,2018,3,charkhi dadri district,24373
7507,haryana,2018,3,ambala district,92472
7508,haryana,2018,3,rewari district,138368
7509,haryana,2018,3,panchkula district,71245
7510,haryana,2018,3,bhiwani district,92291
7511,haryana,2018,3,sirsa district,109165
7512,haryana,2018,3,mewat district,53421
7513,haryana,2018,3,panipat district,124290
7514,haryana,2018,3,gurugram district,767369
7515,haryana,2018,3,kaithal district,68422
7516,haryana,2018,3,kurukshetra district,80097
7517,haryana,2018,3,jhajjar district,90220
7518,haryana,2018,2,yamunanagar district,62261
7519,haryana,2018,2,sonipat district,106837
7520,haryana,2018,2,jind district,68635
7521,haryana,2018,2,rohtak district,82822
7522,haryana,2018,2,faridabad district,306358
7523,haryana,2018,2,mahendragarh district,60336
7524,haryana,2018,2,hisar district,147599
7525,haryana,2018,2,karnal district,98276
7526,haryana,2018,2,fatehabad district,63066
7527,haryana,2018,2,palwal district,64886
7528,haryana,2018,2,charkhi dadri district,19559
7529,haryana,2018,2,ambala district,73358
7530,haryana,2018,2,rewari district,113056
7531,haryana,2018,2,panchkula district,56729
7532,haryana,2018,2,bhiwani district,75485
7533,haryana,2018,2,sirsa district,91908
7534,haryana,2018,2,mewat district,41358
7535,haryana,2018,2,panipat district,101243
7536,haryana,2018,2,gurugram district,621718
7537,haryana,2018,2,kaithal district,55832
7538,haryana,2018,2,kurukshetra district,64186
7539,haryana,2018,2,jhajjar district,71713
7540,haryana,2018,1,yamunanagar district,46198
7541,haryana,2018,1,sonipat district,79638
7542,haryana,2018,1,jind district,51815
7543,haryana,2018,1,rohtak district,62452
7544,haryana,2018,1,faridabad district,231504
7545,haryana,2018,1,mahendragarh district,45460
7546,haryana,2018,1,hisar district,113872
7547,haryana,2018,1,karnal district,73612
7548,haryana,2018,1,fatehabad district,48955
7549,haryana,2018,1,palwal district,48774
7550,haryana,2018,1,charkhi dadri district,14712
7551,haryana,2018,1,ambala district,54127
7552,haryana,2018,1,rewari district,85350
7553,haryana,2018,1,panchkula district,41867
7554,haryana,2018,1,bhiwani district,57585
7555,haryana,2018,1,sirsa district,70800
7556,haryana,2018,1,mewat district,29541
7557,haryana,2018,1,panipat district,74739
7558,haryana,2018,1,gurugram district,474081
7559,haryana,2018,1,kaithal district,41222
7560,haryana,2018,1,kurukshetra district,47932
7561,haryana,2018,1,jhajjar district,53121
7562,haryana,2018,4,yamunanagar district,94449
7563,haryana,2018,4,sonipat district,165599
7564,haryana,2018,4,jind district,103156
7565,haryana,2018,4,rohtak district,124365
7566,haryana,2018,4,faridabad district,521996
7567,haryana,2018,4,mahendragarh district,91223
7568,haryana,2018,4,hisar district,210671
7569,haryana,2018,4,karnal district,149062
7570,haryana,2018,4,fatehabad district,88259
7571,haryana,2018,4,palwal district,113042
7572,haryana,2018,4,charkhi dadri district,29865
7573,haryana,2018,4,ambala district,114192
7574,haryana,2018,4,rewari district,172035
7575,haryana,2018,4,panchkula district,88703
7576,haryana,2018,4,bhiwani district,111607
7577,haryana,2018,4,sirsa district,127874
7578,haryana,2018,4,mewat district,71400
7579,haryana,2018,4,panipat district,153137
7580,haryana,2018,4,gurugram district,967781
7581,haryana,2018,4,kaithal district,82556
7582,haryana,2018,4,kurukshetra district,97619
7583,haryana,2018,4,jhajjar district,114488
7584,haryana,2021,3,yamunanagar district,302286
