,State,Year,Quarter,District,count,amount
6918,odisha,2020,1,sonepur district,322992,678233299.6053038
6919,odisha,2020,1,khordha district,23152370,39755139238.6053
6920,odisha,2020,1,boudh district,195704,417335078.4573859
6921,odisha,2020,1,gajapati district,313975,639923543.0203347
6922,odisha,2020,1,nayagarh district,808455,1259172558.6025171
6923,odisha,2020,1,nabarangpur district,284539,787100587.3644687
6924,odisha,2020,1,kendrapara district,1082408,1775004059.5783315
6925,odisha,2020,1,cuttack district,4024520,5842461996.611475
6926,odisha,2020,4,rayagada district,1437322,3505981077.0872393
6927,odisha,2020,4,koraput district,1326213,3682341020.3632216
6928,odisha,2020,4,malkangiri district,396989,1080034767.104372
6929,odisha,2020,4,sambalpur district,2041120,3856932278.5305915
6930,odisha,2020,4,kalahandi district,1385646,2970301991.8473916
6931,odisha,2020,4,anugul district,2566879,5376845657.748441
6932,odisha,2020,4,ganjam district,5759948,13253685787.514484
6933,odisha,2020,4,jajapur district,4383403,8064953082.11138
6934,odisha,2020,4,bargarh district,1229675,2760170987.368587
6935,odisha,2020,4,dhenkanal district,2043208,3880815794.3012795
6936,odisha,2020,4,bhadrak district,2820751,5186943315.862049
6937,odisha,2020,4,nuapada district,394157,991560206.6707819
6938,odisha,2020,4,kendujhar district,2911896,5952433266.6475725
6939,odisha,2020,4,mayurbhanj district,1986570,3615645137.819895
6940,odisha,2020,4,jharsuguda district,1564404,2963828411.1698093
6941,odisha,2020,4,kandhamal district,771916,1759108070.2207742
6942,odisha,2020,4,deogarh district,253750,570948134.8258159
6943,odisha,2020,4,sundargarh district,3330883,6393696705.870721
6944,odisha,2020,4,jagatsinghapur district,2391216,4334522915.224213
6945,odisha,2020,4,balangir district,1460921,3399486807.277832
6946,odisha,2020,4,baleshwar district,3989220,7694990828.293821
6947,odisha,2020,4,puri district,3709394,6257350469.108796
6948,odisha,2020,4,sonepur district,538383,1256084562.715549
6949,odisha,2020,4,khordha district,30354832,54573862957.88316
6950,odisha,2020,4,boudh district,354223,843923193.7491837
6951,odisha,2020,4,gajapati district,659640,1686082695.4936619
6952,odisha,2020,4,nayagarh district,1672589,2988260896.098785
6953,odisha,2020,4,nabarangpur district,587880,1638158377.9883218
6954,odisha,2020,4,kendrapara district,2352689,4247755012.4466047
6955,odisha,2020,4,cuttack district,7649233,13515958605.271858
6956,odisha,2018,3,rayagada district,153782,221366403.54383555
6957,odisha,2018,3,koraput district,190128,309493417.8350831
6958,odisha,2018,3,malkangiri district,33813,66126775.35538447
6959,odisha,2018,3,sambalpur district,516882,509785806.67046696
6960,odisha,2018,3,kalahandi district,317849,275641643.341962
6961,odisha,2018,3,anugul district,788980,629540966.2196767
6962,odisha,2018,3,ganjam district,1634313,1488758261.4624352
6963,odisha,2018,3,jajapur district,1897103,1217205290.9252758
6964,odisha,2018,3,bargarh district,475249,355106412.1943749
6965,odisha,2018,3,dhenkanal district,1546536,893325822.9390368
6966,odisha,2018,3,bhadrak district,1431437,1105939240.7227635
6967,odisha,2018,3,nuapada district,71512,88353387.44027391
6968,odisha,2018,3,kendujhar district,1247010,1007991207.6659348
6969,odisha,2018,3,mayurbhanj district,1007920,778424664.2122172
6970,odisha,2018,3,jharsuguda district,295910,500399017.99309593
6971,odisha,2018,3,kandhamal district,86499,102126788.89644672
6972,odisha,2018,3,deogarh district,79892,62546408.53513194
6973,odisha,2018,3,sundargarh district,607564,679466472.395373
6974,odisha,2018,3,jagatsinghapur district,914194,602444546.8981619
6975,odisha,2018,3,balangir district,398755,451445683.5316338
6976,odisha,2018,3,baleshwar district,3746440,2480538495.3597507
6977,odisha,2018,3,puri district,1434318,948651181.6266804
6978,odisha,2018,3,sonepur district,430291,286967512.2910415
6979,odisha,2018,3,khordha district,5333443,4389717266.977921
6980,odisha,2018,3,boudh district,142876,101294236.07840069
6981,odisha,2018,3,gajapati district,88201,99259597.44691782
6982,odisha,2018,3,nayagarh district,1140437,672431075.2136058
6983,odisha,2018,3,nabarangpur district,74791,131705572.2801894
6984,odisha,2018,3,kendrapara district,940408,590088339.5304233
6985,odisha,2018,3,cuttack district,3025622,2048374280.000453
6986,odisha,2018,2,rayagada district,78405,133934305.0941247
6987,odisha,2018,2,koraput district,97339,163322729.95992735
6988,odisha,2018,2,malkangiri district,18334,31113526.612936266
6989,odisha,2018,2,sambalpur district,183165,243114979.82241705
6990,odisha,2018,2,kalahandi district,127537,110202063.26568079
6991,odisha,2018,2,anugul district,239863,251270632.8081957
6992,odisha,2018,2,ganjam district,516556,659317553.0568262
6993,odisha,2018,2,jajapur district,516443,374915596.3622368
6994,odisha,2018,2,bargarh district,148693,142274687.80496913
6995,odisha,2018,2,dhenkanal district,250503,196983337.3218306
6996,odisha,2018,2,bhadrak district,401149,370601551.17362
6997,odisha,2018,2,nuapada district,28460,31977887.611119263
6998,odisha,2018,2,kendujhar district,354756,396095822.9971422
6999,odisha,2018,2,mayurbhanj district,309322,308804358.7495179
7000,odisha,2018,2,jharsuguda district,122539,200645039.84701014
7001,odisha,2018,2,kandhamal district,42540,53127566.02930246
7002,odisha,2018,2,deogarh district,27938,25744655.72793788
7003,odisha,2018,2,sundargarh district,261219,347365611.29012877
7004,odisha,2018,2,jagatsinghapur district,352035,213321220.3055919
7005,odisha,2018,2,balangir district,184848,225892711.29741782
7006,odisha,2018,2,baleshwar district,711772,628176565.8703398
7007,odisha,2018,2,puri district,399081,317753882.2036277
7008,odisha,2018,2,sonepur district,100367,72953022.99574599
7009,odisha,2018,2,khordha district,1344202,1738879066.970015
7010,odisha,2018,2,boudh district,35158,30803139.07787043
7011,odisha,2018,2,gajapati district,34342,53091301.97845738
7012,odisha,2018,2,nayagarh district,271194,186571949.00942016
7013,odisha,2018,2,nabarangpur district,42799,70788054.16027857
7014,odisha,2018,2,kendrapara district,253791,205735327.47078633
7015,odisha,2018,2,cuttack district,703794,703532192.7454895
7016,odisha,2018,1,rayagada district,57875,63041849.54983255
7017,odisha,2018,1,koraput district,64106,87612627.38374957
7018,odisha,2018,1,malkangiri district,12181,13922771.654664017
7019,odisha,2018,1,sambalpur district,135539,130860854.95753448
7020,odisha,2018,1,kalahandi district,101889,56923003.74994819
7021,odisha,2018,1,anugul district,173164,139694643.55029076
7022,odisha,2018,1,ganjam district,399549,379358026.2266699
7023,odisha,2018,1,jajapur district,362382,204373666.27913067
7024,odisha,2018,1,bargarh district,100526,69991391.85670178
7025,odisha,2018,1,dhenkanal district,170704,110743455.97829723
7026,odisha,2018,1,bhadrak district,279644,187375014.25093254
7027,odisha,2018,1,nuapada district,22483,16219184.747249335
7028,odisha,2018,1,kendujhar district,259941,196242627.59467983
7029,odisha,2018,1,mayurbhanj district,208105,151786389.20530617
7030,odisha,2018,1,jharsuguda district,85127,99628072.57447763
7031,odisha,2018,1,kandhamal district,31647,27561407.78923364
7032,odisha,2018,1,deogarh district,22191,17727797.112559356
7033,odisha,2018,1,sundargarh district,193041,185365810.08196718
7034,odisha,2018,1,jagatsinghapur district,226525,119770991.43254161
7035,odisha,2018,1,balangir district,122127,99039589.98749083
7036,odisha,2018,1,baleshwar district,469068,306223509.1455674
7037,odisha,2018,1,puri district,279071,173702320.317419
7038,odisha,2018,1,sonepur district,65573,33907648.68154905
7039,odisha,2018,1,khordha district,1013916,1064565482.4430823
7040,odisha,2018,1,boudh district,23736,20293882.499208704
7041,odisha,2018,1,gajapati district,27344,28674112.963607132
7042,odisha,2018,1,nayagarh district,195162,109752751.4176215
7043,odisha,2018,1,nabarangpur district,29925,32425549.032544628
7044,odisha,2018,1,kendrapara district,189692,109453626.87180772
7045,odisha,2018,1,cuttack district,487588,391394151.55179805
7046,odisha,2018,4,rayagada district,210620,375733700.0966269
7047,odisha,2018,4,koraput district,217814,450336283.85006404
7048,odisha,2018,4,malkangiri district,48825,111333626.42487808
7049,odisha,2018,4,sambalpur district,496780,656698191.7778965
7050,odisha,2018,4,kalahandi district,319594,366703031.77118087
7051,odisha,2018,4,anugul district,603596,741924970.0601255
7052,odisha,2018,4,ganjam district,1402146,1733900621.6234186
7053,odisha,2018,4,jajapur district,1228698,1110622397.2154818
7054,odisha,2018,4,bargarh district,368823,397273620.1985332
7055,odisha,2018,4,dhenkanal district,736715,606485615.306731
7056,odisha,2018,4,bhadrak district,1048520,1040836292.0215917
7057,odisha,2018,4,nuapada district,83272,129383879.66258861
7058,odisha,2018,4,kendujhar district,774382,951193274.8831768
7059,odisha,2018,4,mayurbhanj district,671390,709208196.9918126
7060,odisha,2018,4,jharsuguda district,361836,635778677.7811842
7061,odisha,2018,4,kandhamal district,105832,170201069.83170795
7062,odisha,2018,4,deogarh district,78808,79524192.39719433
7063,odisha,2018,4,sundargarh district,620461,942930576.3489256
7064,odisha,2018,4,jagatsinghapur district,729403,588561101.5869067
7065,odisha,2018,4,balangir district,369543,559763676.388267
7066,odisha,2018,4,baleshwar district,1996845,1819634443.5278254
7067,odisha,2018,4,puri district,1076748,919852799.4930115
7068,odisha,2018,4,sonepur district,238162,248817917.18160307
7069,odisha,2018,4,khordha district,4036038,4756776453.593592
7070,odisha,2018,4,boudh district,112170,116282926.3032055
7071,odisha,2018,4,gajapati district,87088,135906778.33179373
7072,odisha,2018,4,nayagarh district,568477,432441658.9666865
7073,odisha,2018,4,nabarangpur district,90414,185807459.33983347
7074,odisha,2018,4,kendrapara district,636115,555486338.2117988
7075,odisha,2018,4,cuttack district,1823683,1900469800.3941858
7076,odisha,2021,3,rayagada district,2574801,5381125913.756851
7077,odisha,2021,3,koraput district,2509905,5893005777.487125
7078,odisha,2021,3,malkangiri district,696476,1834021448.2813165
7079,odisha,2021,3,sambalpur district,3665818,6244596039.416241
7080,odisha,2021,3,kalahandi district,2578011,4962612594.774069
7081,odisha,2021,3,anugul district,4298974,8427870407.924927
7082,odisha,2021,3,ganjam district,9758386,20245873714.529366
7083,odisha,2021,3,jajapur district,7272580,11904523018.166103
7084,odisha,2021,3,bargarh district,2216651,4687162070.696696
7085,odisha,2021,3,dhenkanal district,3328230,5951039799.088284
7086,odisha,2021,3,bhadrak district,4514522,7770426087.071074
7087,odisha,2021,3,nuapada district,779264,1789197066.4958181
7088,odisha,2021,3,kendujhar district,4942596,9669648441.296114
7089,odisha,2021,3,mayurbhanj district,3366763,6058820680.073039
7090,odisha,2021,3,jharsuguda district,2772640,4581837440.292698
7091,odisha,2021,3,kandhamal district,1699861,3180693137.638117
7092,odisha,2021,3,deogarh district,401592,837326467.8967566
7093,odisha,2021,3,sundargarh district,5579434,10009710570.217995
7094,odisha,2021,3,jagatsinghapur district,4055375,6884871775.425156
7095,odisha,2021,3,balangir district,2632946,5371520093.547472
7096,odisha,2021,3,baleshwar district,6888676,12434308111.40699
7097,odisha,2021,3,puri district,6111015,9865814428.877203
7098,odisha,2021,3,sonepur district,912081,2022927897.311029
7099,odisha,2021,3,khordha district,71647985,108452202806.23245
7100,odisha,2021,3,boudh district,619658,1350893048.4398901
7101,odisha,2021,3,gajapati district,1119729,2608533955.2796984
7102,odisha,2021,3,nayagarh district,2508535,4293630576.548503
7103,odisha,2021,3,nabarangpur district,1101606,2637036417.011711
7104,odisha,2021,3,kendrapara district,3791932,6502877452.246092
7105,odisha,2021,3,cuttack district,13016632,21926611695.60376
7106,odisha,2021,2,rayagada district,1923410,4490127256.444258
7107,odisha,2021,2,koraput district,1819616,4735541770.736616
7108,odisha,2021,2,malkangiri district,536483,1533587670.9741046
7109,odisha,2021,2,sambalpur district,2608509,4696196506.85312
7110,odisha,2021,2,kalahandi district,1937182,4092365112.1617136
7111,odisha,2021,2,anugul district,3164512,6629061184.353284
7112,odisha,2021,2,ganjam district,7627913,16847721822.034683
7113,odisha,2021,2,jajapur district,5656119,10463482056.82759
7114,odisha,2021,2,bargarh district,1645651,3738223458.7360225
7115,odisha,2021,2,dhenkanal district,2643521,5071739030.814058
7116,odisha,2021,2,bhadrak district,3607884,6934665842.085368
7117,odisha,2021,2,nuapada district,575643,1419954693.5429103
7118,odisha,2021,2,kendujhar district,3840405,8414558964.419752
7119,odisha,2021,2,mayurbhanj district,2518601,4822603778.775457
7120,odisha,2021,2,jharsuguda district,1975532,3575096264.686943
7121,odisha,2021,2,kandhamal district,1337203,2643241575.642929
7122,odisha,2021,2,deogarh district,312612,710519513.1816282
7123,odisha,2021,2,sundargarh district,4098648,7912972842.987008
7124,odisha,2021,2,jagatsinghapur district,3117688,5877965110.803436
7125,odisha,2021,2,balangir district,1937619,4234458586.911901
7126,odisha,2021,2,baleshwar district,5228480,10295354117.300941
7127,odisha,2021,2,puri district,4549183,8010886850.312719
7128,odisha,2021,2,sonepur district,716848,1750553183.5037367
7129,odisha,2021,2,khordha district,51729539,85083429987.67566
7130,odisha,2021,2,boudh district,467496,1140110013.4057999
7131,odisha,2021,2,gajapati district,866454,2207862998.917333
7132,odisha,2021,2,nayagarh district,2042130,3717016584.1111574
7133,odisha,2021,2,nabarangpur district,808234,2137024330.427526
7134,odisha,2021,2,kendrapara district,3121087,5922631480.685869
7135,odisha,2021,2,cuttack district,9410135,16755164887.959583
7136,odisha,2021,1,rayagada district,1580304,3857572983.853812
7137,odisha,2021,1,koraput district,1411047,3878359742.028323
7138,odisha,2021,1,malkangiri district,417372,1292715033.1124027
7139,odisha,2021,1,sambalpur district,2362934,4327629131.775824
7140,odisha,2021,1,kalahandi district,1524147,3607832701.490842
7141,odisha,2021,1,anugul district,2688530,5923776582.870062
7142,odisha,2021,1,ganjam district,5849764,13763037682.995218
7143,odisha,2021,1,jajapur district,4602753,8875206797.09903
7144,odisha,2021,1,bargarh district,1326870,3151903068.5503645
7145,odisha,2021,1,dhenkanal district,2198973,4435108999.126256
7146,odisha,2021,1,bhadrak district,2838067,5913171362.618633
7147,odisha,2021,1,nuapada district,434130,1190057735.4815695
7148,odisha,2021,1,kendujhar district,3023651,6672384144.204559
7149,odisha,2021,1,mayurbhanj district,2086266,4060942529.903472
7150,odisha,2021,1,jharsuguda district,1727405,3272554633.9005995
7151,odisha,2021,1,kandhamal district,1058055,2241356872.3974366
7152,odisha,2021,1,deogarh district,253699,623754965.5699625
7153,odisha,2021,1,sundargarh district,3591361,7002917726.513086
7154,odisha,2021,1,jagatsinghapur district,2373105,4667403003.91797
7155,odisha,2021,1,balangir district,1609575,3913234687.8471766
7156,odisha,2021,1,baleshwar district,4262593,8799570176.640512
7157,odisha,2021,1,puri district,3904605,7057319530.168398
7158,odisha,2021,1,sonepur district,590256,1586903873.6281981
