,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
3244,mizoram,2018,3,Others,592,770335.5794872268
3245,mizoram,2018,2,Recharge & bill payments,13550,3107406.501616686
3246,mizoram,2018,2,Peer-to-peer payments,11427,77040044.25291511
3247,mizoram,2018,2,Merchant payments,1310,2368711.975892641
3248,mizoram,2018,2,Financial Services,167,60939.77304627103
3249,mizoram,2018,2,Others,597,931303.0542636234
3250,mizoram,2018,1,Recharge & bill payments,10155,2199565.258913744
3251,mizoram,2018,1,Peer-to-peer payments,6845,41186717.278001666
3252,mizoram,2018,1,Merchant payments,616,1066002.1670622267
3253,mizoram,2018,1,Financial Services,260,65022.49896840689
3254,mizoram,2018,1,Others,685,709912.772844791
3255,mizoram,2018,4,Peer-to-peer payments,26212,177049162.13058332
3256,mizoram,2018,4,Recharge & bill payments,24533,5523702.976434887
3257,mizoram,2018,4,Merchant payments,3699,6911586.608122997
3258,mizoram,2018,4,Financial Services,145,35654.18337878893
3259,mizoram,2018,4,Others,653,906746.6310095722
3260,mizoram,2021,3,Peer-to-peer payments,224873,1290523196.259221
3261,mizoram,2021,3,Recharge & bill payments,177281,67493206.62394348
3262,mizoram,2021,3,Merchant payments,74553,113697005.89820999
3263,mizoram,2021,3,Financial Services,522,806905.9729422838
3264,mizoram,2021,3,Others,1300,1228335.4576346257
3265,mizoram,2021,2,Peer-to-peer payments,173064,995581952.903405
3266,mizoram,2021,2,Recharge & bill payments,161763,56059844.239659324
3267,mizoram,2021,2,Merchant payments,57877,69528721.40156102
3268,mizoram,2021,2,Financial Services,611,710657.5065644829
3269,mizoram,2021,2,Others,1025,993297.250902934
3270,mizoram,2021,1,Peer-to-peer payments,156386,982955112.1892779
3271,mizoram,2021,1,Recharge & bill payments,128055,45558278.22323953
3272,mizoram,2021,1,Merchant payments,43511,70289687.94622748
3273,mizoram,2021,1,Financial Services,648,1330632.9787811027
3274,mizoram,2021,1,Others,975,971875.6084117102
3275,mizoram,2021,4,Peer-to-peer payments,272209,1545255603.4119103
3276,mizoram,2021,4,Recharge & bill payments,179405,67548806.84754582
3277,mizoram,2021,4,Merchant payments,99265,154183940.72826496
3278,mizoram,2021,4,Financial Services,695,2202285.707728365
3279,mizoram,2021,4,Others,1755,1475104.827591939
3280,mizoram,2022,3,Peer-to-peer payments,349715,1665955694.9848173
3281,mizoram,2022,3,Recharge & bill payments,156874,68463689.80469275
3282,mizoram,2022,3,Merchant payments,150320,209934220.28326848
3283,mizoram,2022,3,Financial Services,802,880187.5512756812
3284,mizoram,2022,3,Others,1327,1031819.4438998674
3285,mizoram,2022,2,Peer-to-peer payments,332102,1739114390.3016624
3286,mizoram,2022,2,Recharge & bill payments,172281,70775723.34635986
3287,mizoram,2022,2,Merchant payments,137279,191484723.76839563
3288,mizoram,2022,2,Financial Services,656,801633.2114598342
3289,mizoram,2022,2,Others,1659,1010096.4810587188
3290,mizoram,2022,1,Peer-to-peer payments,302740,1691281089.989316
3291,mizoram,2022,1,Recharge & bill payments,190137,76541062.33691595
3292,mizoram,2022,1,Merchant payments,109669,174157725.41469872
3293,mizoram,2022,1,Financial Services,731,1657575.282816791
3294,mizoram,2022,1,Others,1640,1521510.587498479
3295,mizoram,2022,4,Peer-to-peer payments,378295,1750113148.3068104
3296,mizoram,2022,4,Merchant payments,164389,222455759.17733783
3297,mizoram,2022,4,Recharge & bill payments,148573,63477925.042983845
3298,mizoram,2022,4,Financial Services,932,949850.198945797
3299,mizoram,2022,4,Others,1585,914402.5369417528
3300,lakshadweep,2019,3,Recharge & bill payments,1528,503049.2411913635
3301,lakshadweep,2019,3,Peer-to-peer payments,1455,8923273.862948446
3302,lakshadweep,2019,3,Merchant payments,111,215159.68119447335
3303,lakshadweep,2019,3,Others,10,10278.678434187355
3304,lakshadweep,2019,2,Recharge & bill payments,1448,436735.1684614296
3305,lakshadweep,2019,2,Peer-to-peer payments,1318,8602732.117788196
3306,lakshadweep,2019,2,Merchant payments,137,190716.5411561734
3307,lakshadweep,2019,2,Others,23,12340.30958308919
3308,lakshadweep,2019,1,Peer-to-peer payments,1183,8221402.368536929
3309,lakshadweep,2019,1,Recharge & bill payments,1173,353870.52398354514
3310,lakshadweep,2019,1,Merchant payments,113,183062.1455975621
3311,lakshadweep,2019,1,Others,12,27795.441220958
3312,lakshadweep,2019,4,Recharge & bill payments,1801,618155.9004644766
3313,lakshadweep,2019,4,Peer-to-peer payments,1753,10383413.246670496
3314,lakshadweep,2019,4,Merchant payments,188,211413.62244321496
3315,lakshadweep,2019,4,Financial Services,2,34.39721181625656
3316,lakshadweep,2019,4,Others,21,56896.23813384895
3317,lakshadweep,2020,3,Recharge & bill payments,4696,1186947.553816269
3318,lakshadweep,2020,3,Peer-to-peer payments,2946,19189391.618742835
3319,lakshadweep,2020,3,Merchant payments,903,842981.169451366
3320,lakshadweep,2020,3,Financial Services,27,45457.50970027798
3321,lakshadweep,2020,3,Others,17,42055.45694608544
3322,lakshadweep,2020,2,Recharge & bill payments,4497,1061694.138574572
3323,lakshadweep,2020,2,Peer-to-peer payments,2176,14718605.188911092
3324,lakshadweep,2020,2,Merchant payments,472,971609.4583537823
3325,lakshadweep,2020,2,Financial Services,60,158593.59701229632
3326,lakshadweep,2020,2,Others,15,32419.703092655054
3327,lakshadweep,2020,1,Recharge & bill payments,2684,789255.2646123999
3328,lakshadweep,2020,1,Peer-to-peer payments,2068,12463327.261836832
3329,lakshadweep,2020,1,Merchant payments,387,216594.03077193064
3330,lakshadweep,2020,1,Others,12,33192.017283045374
3331,lakshadweep,2020,4,Recharge & bill payments,5187,1499298.1127799235
3332,lakshadweep,2020,4,Peer-to-peer payments,4741,27284123.245665
3333,lakshadweep,2020,4,Merchant payments,1668,1227101.6378793938
3334,lakshadweep,2020,4,Financial Services,22,13968.7539965527
3335,lakshadweep,2020,4,Others,32,86826.16675951776
3336,lakshadweep,2018,3,Peer-to-peer payments,841,3926048.74488305
3337,lakshadweep,2018,3,Recharge & bill payments,760,300978.32420203416
3338,lakshadweep,2018,3,Merchant payments,87,94046.43333034206
3339,lakshadweep,2018,3,Others,15,17958.809570422687
3340,lakshadweep,2018,2,Peer-to-peer payments,1315,5757123.079919379
3341,lakshadweep,2018,2,Recharge & bill payments,750,353202.7988510042
3342,lakshadweep,2018,2,Merchant payments,42,64568.47789279556
3343,lakshadweep,2018,2,Financial Services,6,9134.413223158994
3344,lakshadweep,2018,2,Others,19,3780.7695141997474
3345,lakshadweep,2018,1,Peer-to-peer payments,423,1860278.2784597143
3346,lakshadweep,2018,1,Recharge & bill payments,342,61432.04938505074
3347,lakshadweep,2018,1,Merchant payments,5,590.7505138175776
3348,lakshadweep,2018,1,Others,8,6310.102519157715
3349,lakshadweep,2018,4,Recharge & bill payments,792,351201.0879000404
3350,lakshadweep,2018,4,Peer-to-peer payments,689,3841230.430870924
3351,lakshadweep,2018,4,Merchant payments,144,262079.85573632165
3352,lakshadweep,2018,4,Financial Services,6,389.8932323919954
3353,lakshadweep,2018,4,Others,11,8312.430483153179
3354,lakshadweep,2021,3,Peer-to-peer payments,5687,34142107.520169854
3355,lakshadweep,2021,3,Recharge & bill payments,5153,1700287.4734963956
3356,lakshadweep,2021,3,Merchant payments,2450,2750367.063028222
3357,lakshadweep,2021,3,Financial Services,48,137227.35390598275
3358,lakshadweep,2021,3,Others,32,73174.28816768769
3359,lakshadweep,2021,2,Recharge & bill payments,5499,1745295.828077295
3360,lakshadweep,2021,2,Peer-to-peer payments,4069,23996417.49366483
3361,lakshadweep,2021,2,Merchant payments,1743,1525331.9146529401
3362,lakshadweep,2021,2,Financial Services,29,15052.018496008179
3363,lakshadweep,2021,2,Others,44,101366.40306045809
3364,lakshadweep,2021,1,Peer-to-peer payments,3942,24823715.017422147
3365,lakshadweep,2021,1,Recharge & bill payments,3541,1070209.4218526704
3366,lakshadweep,2021,1,Merchant payments,1537,1040213.7953898906
3367,lakshadweep,2021,1,Financial Services,19,15929.095105497145
3368,lakshadweep,2021,1,Others,46,92715.5843109472
3369,lakshadweep,2021,4,Peer-to-peer payments,7154,44696668.86120765
3370,lakshadweep,2021,4,Recharge & bill payments,5355,2093901.2918026838
3371,lakshadweep,2021,4,Merchant payments,2872,4071239.087436496
3372,lakshadweep,2021,4,Financial Services,27,19994.541946360278
3373,lakshadweep,2021,4,Others,62,116381.74598782149
3374,lakshadweep,2022,3,Peer-to-peer payments,7533,40029003.82575238
3375,lakshadweep,2022,3,Recharge & bill payments,4441,1936538.3067545425
3376,lakshadweep,2022,3,Merchant payments,3142,5469200.646094429
3377,lakshadweep,2022,3,Financial Services,64,63629.88416689246
3378,lakshadweep,2022,3,Others,61,81636.9547320153
3379,lakshadweep,2022,2,Peer-to-peer payments,8491,48451728.04746901
3380,lakshadweep,2022,2,Recharge & bill payments,5366,2386144.714677198
3381,lakshadweep,2022,2,Merchant payments,3602,4895657.060086848
3382,lakshadweep,2022,2,Financial Services,59,87127.8249489804
3383,lakshadweep,2022,2,Others,51,108944.34272364664
3384,lakshadweep,2022,1,Peer-to-peer payments,7913,48590864.56835763
3385,lakshadweep,2022,1,Recharge & bill payments,5334,2322580.1695599537
3386,lakshadweep,2022,1,Merchant payments,3048,3838358.3586293925
3387,lakshadweep,2022,1,Financial Services,39,38274.22628876488
3388,lakshadweep,2022,1,Others,63,149355.3310943247
3389,lakshadweep,2022,4,Peer-to-peer payments,8686,47450386.0033243
3390,lakshadweep,2022,4,Recharge & bill payments,4557,2024739.1542023947
3391,lakshadweep,2022,4,Merchant payments,3819,5250991.002376802
3392,lakshadweep,2022,4,Financial Services,35,26453.0247779254
3393,lakshadweep,2022,4,Others,50,61304.43025482374
3394,jharkhand,2019,3,Peer-to-peer payments,5708187,19050145624.077984
3395,jharkhand,2019,3,Merchant payments,4766457,1494546030.8330803
3396,jharkhand,2019,3,Recharge & bill payments,3527625,754845093.6112013
3397,jharkhand,2019,3,Financial Services,103620,80276391.6477037
3398,jharkhand,2019,3,Others,114758,86160853.1891717
3399,jharkhand,2019,2,Peer-to-peer payments,5155937,17044444613.808352
3400,jharkhand,2019,2,Recharge & bill payments,2734377,562210324.8161657
3401,jharkhand,2019,2,Merchant payments,2049311,862186711.5217196
3402,jharkhand,2019,2,Financial Services,67479,51588987.16245511
3403,jharkhand,2019,2,Others,121107,102270668.23762833
3404,jharkhand,2019,1,Peer-to-peer payments,5952105,12664709652.347084
3405,jharkhand,2019,1,Recharge & bill payments,2347079,440323945.0577217
3406,jharkhand,2019,1,Merchant payments,892826,391616776.11217976
3407,jharkhand,2019,1,Financial Services,105558,47227410.81132864
3408,jharkhand,2019,1,Others,90140,83358664.9497917
3409,jharkhand,2019,4,Peer-to-peer payments,10301226,25360155657.218044
3410,jharkhand,2019,4,Recharge & bill payments,4390094,966539484.5717083
3411,jharkhand,2019,4,Merchant payments,3359590,1725990595.6016066
3412,jharkhand,2019,4,Financial Services,104630,45850806.127185926
3413,jharkhand,2019,4,Others,93078,49211833.15857271
3414,jharkhand,2020,3,Peer-to-peer payments,11984094,43128110246.27049
3415,jharkhand,2020,3,Merchant payments,7728846,5163578368.000801
3416,jharkhand,2020,3,Recharge & bill payments,7211293,2217657034.9022017
3417,jharkhand,2020,3,Financial Services,56918,63233533.18627854
3418,jharkhand,2020,3,Others,87322,50036637.653871216
3419,jharkhand,2020,2,Peer-to-peer payments,8724053,32662370316.521744
3420,jharkhand,2020,2,Recharge & bill payments,7538593,1987320466.8540502
3421,jharkhand,2020,2,Merchant payments,3753633,2662438204.2556615
3422,jharkhand,2020,2,Financial Services,56553,130249402.00867195
3423,jharkhand,2020,2,Others,68679,43823586.28346999
3424,jharkhand,2020,1,Peer-to-peer payments,8196850,29875044416.372463
3425,jharkhand,2020,1,Recharge & bill payments,5454093,1358517296.9653778
3426,jharkhand,2020,1,Merchant payments,4499942,2298726414.666834
3427,jharkhand,2020,1,Financial Services,46483,31523887.510064334
3428,jharkhand,2020,1,Others,85345,47420137.7540625
3429,jharkhand,2020,4,Peer-to-peer payments,17120664,60733288288.10599
3430,jharkhand,2020,4,Merchant payments,14168381,9347677563.842455
3431,jharkhand,2020,4,Recharge & bill payments,7945996,2582828438.736846
3432,jharkhand,2020,4,Financial Services,60989,63947540.001266286
3433,jharkhand,2020,4,Others,135603,77432999.35699823
3434,jharkhand,2018,3,Peer-to-peer payments,6003688,8142915751.203348
3435,jharkhand,2018,3,Recharge & bill payments,1539476,256930062.20347697
3436,jharkhand,2018,3,Merchant payments,287427,155059935.04035243
3437,jharkhand,2018,3,Financial Services,216343,38182603.57787939
3438,jharkhand,2018,3,Others,75687,68483065.67956133
3439,jharkhand,2018,2,Recharge & bill payments,1398777,208894647.78855115
3440,jharkhand,2018,2,Peer-to-peer payments,1375872,4205862516.777491
3441,jharkhand,2018,2,Financial Services,160637,65554548.24621317
3442,jharkhand,2018,2,Merchant payments,130339,138889079.16124776
3443,jharkhand,2018,2,Others,86455,102374867.08935027
3444,jharkhand,2018,1,Recharge & bill payments,1095857,132181815.28422523
3445,jharkhand,2018,1,Peer-to-peer payments,809459,2036315435.6551185
3446,jharkhand,2018,1,Financial Services,107755,45483178.104925826
3447,jharkhand,2018,1,Merchant payments,66299,66465337.511485815
3448,jharkhand,2018,1,Others,99551,93740623.36363094
3449,jharkhand,2018,4,Peer-to-peer payments,3325473,9414019816.80093
3450,jharkhand,2018,4,Recharge & bill payments,1885135,328077093.4784577
3451,jharkhand,2018,4,Merchant payments,845956,373435992.4816617
3452,jharkhand,2018,4,Financial Services,136918,36357465.52244099
3453,jharkhand,2018,4,Others,90561,90026272.83887212
3454,jharkhand,2021,3,Peer-to-peer payments,30113326,97742557031.75543
3455,jharkhand,2021,3,Merchant payments,29687162,19954619973.19194
3456,jharkhand,2021,3,Recharge & bill payments,10742405,4029136911.757236
3457,jharkhand,2021,3,Financial Services,51289,65035270.30823113
3458,jharkhand,2021,3,Others,201520,99665931.8402131
3459,jharkhand,2021,2,Peer-to-peer payments,24184568,86037113965.37598
3460,jharkhand,2021,2,Merchant payments,19041292,14731458451.37311
3461,jharkhand,2021,2,Recharge & bill payments,10583445,3531023352.488878
3462,jharkhand,2021,2,Financial Services,54379,57959229.95440879
3463,jharkhand,2021,2,Others,138461,75088312.26558907
3464,jharkhand,2021,1,Peer-to-peer payments,19151083,69198235576.72797
3465,jharkhand,2021,1,Merchant payments,17489113,11545580927.24733
3466,jharkhand,2021,1,Recharge & bill payments,7826608,2888409672.132301
3467,jharkhand,2021,1,Financial Services,50526,54836609.32711602
3468,jharkhand,2021,1,Others,104333,62290337.70487929
3469,jharkhand,2021,4,Merchant payments,45007900,30397134744.16734
3470,jharkhand,2021,4,Peer-to-peer payments,39476282,130461675107.99458
3471,jharkhand,2021,4,Recharge & bill payments,11173974,4920513757.583611
3472,jharkhand,2021,4,Financial Services,72802,82938673.40787342
3473,jharkhand,2021,4,Others,278084,154856720.55251962
3474,jharkhand,2022,3,Merchant payments,74816586,45850919744.1592
3475,jharkhand,2022,3,Peer-to-peer payments,57285937,176549466282.04382
3476,jharkhand,2022,3,Recharge & bill payments,14462031,6838978157.223744
3477,jharkhand,2022,3,Financial Services,68467,69016067.83164982
3478,jharkhand,2022,3,Others,182311,104503812.69942513
3479,jharkhand,2022,2,Merchant payments,67435024,44149892984.34711
3480,jharkhand,2022,2,Peer-to-peer payments,52086790,175208899196.82
3481,jharkhand,2022,2,Recharge & bill payments,13145888,6119623547.3009
3482,jharkhand,2022,2,Financial Services,50361,53281830.624961995
3483,jharkhand,2022,2,Others,207212,104530269.04482636
3484,jharkhand,2022,1,Merchant payments,53218047,35404682302.81973
3485,jharkhand,2022,1,Peer-to-peer payments,45881799,153327336656.7779
3486,jharkhand,2022,1,Recharge & bill payments,11502811,5765898871.819412
3487,jharkhand,2022,1,Financial Services,67502,72095750.37612481
3488,jharkhand,2022,1,Others,241051,130193505.37404194
3489,jharkhand,2022,4,Merchant payments,91863987,57173653531.6919
3490,jharkhand,2022,4,Peer-to-peer payments,68045210,212953650396.96683
3491,jharkhand,2022,4,Recharge & bill payments,15110623,7625380765.3711195
3492,jharkhand,2022,4,Financial Services,81074,89276259.66683595
3493,jharkhand,2022,4,Others,199198,129776494.88471407
3494,chhattisgarh,2019,3,Peer-to-peer payments,5021844,17584630267.779922
3495,chhattisgarh,2019,3,Recharge & bill payments,4335851,1069468753.7262831
3496,chhattisgarh,2019,3,Merchant payments,2772084,1074255588.7227576
3497,chhattisgarh,2019,3,Financial Services,16452,4542997.939180325
3498,chhattisgarh,2019,3,Others,96880,70361559.28538439
3499,chhattisgarh,2019,2,Peer-to-peer payments,4350167,15410038389.818308
3500,chhattisgarh,2019,2,Recharge & bill payments,3435305,855753107.510468
3501,chhattisgarh,2019,2,Merchant payments,1483870,654411637.0168115
3502,chhattisgarh,2019,2,Financial Services,22563,4237631.55442897
3503,chhattisgarh,2019,2,Others,98040,77914922.92227882
3504,chhattisgarh,2019,1,Peer-to-peer payments,4068056,11417366152.388483
3505,chhattisgarh,2019,1,Recharge & bill payments,2997095,679458794.5442779
3506,chhattisgarh,2019,1,Merchant payments,710047,374735986.85082686
3507,chhattisgarh,2019,1,Financial Services,33835,5075418.743007188
3508,chhattisgarh,2019,1,Others,78636,67920032.80184662
3509,chhattisgarh,2019,4,Peer-to-peer payments,7241974,24112075521.017845
3510,chhattisgarh,2019,4,Recharge & bill payments,5112337,1257371454.8604
3511,chhattisgarh,2019,4,Merchant payments,3852716,1720930747.6285615
3512,chhattisgarh,2019,4,Financial Services,14974,4665759.804240476
3513,chhattisgarh,2019,4,Others,83757,48745253.90234077
3514,chhattisgarh,2020,3,Peer-to-peer payments,9734445,34661165923.13037
3515,chhattisgarh,2020,3,Recharge & bill payments,8705513,2790720003.1373434
3516,chhattisgarh,2020,3,Merchant payments,5591916,3990179454.1880045
3517,chhattisgarh,2020,3,Financial Services,34893,39141096.45070238
3518,chhattisgarh,2020,3,Others,81772,45538330.62766186
3519,chhattisgarh,2020,2,Recharge & bill payments,8366200,2504355746.828547
3520,chhattisgarh,2020,2,Peer-to-peer payments,7216219,27351810047.608715
3521,chhattisgarh,2020,2,Merchant payments,3158417,2361252112.419633
